price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,property_inflation_index,km_from_cbd
2250000,"Wednesday, 3 November 2021",Avoca Beach,3,4,4,792,House,4584,39728,197.9,48.53
2500000,"Thursday, 16 March 2017",Bardwell Valley,3,4,4,1056,House,2323,33540,176.6,10.89
1585000,"Saturday, 31 August 2019",Baulkham Hills,3,4,4,930,House,37050,41288,159,24.81
2186000,"Saturday, 23 October 2021",Baulkham Hills,3,4,4,743,House,37050,41288,220.1,24.81
3250000,"Tuesday, 28 September 2021",Bayview,3,4,4,695,House,3620,40300,220.1,23.83
5450000,"Friday, 27 August 2021",Blakehurst,3,4,4,1088,House,6219,37700,210.1,16.73
2770000,"Monday, 19 July 2021",Blakehurst,3,4,4,948,House,6219,37700,210.1,16.73
1450000,"Tuesday, 22 December 2020",Blue Bay,3,4,4,696,House,1027,32188,183.1,62.76
702000,"Tuesday, 19 April 2016",Bradbury,3,4,4,891,House,8800,31980,155.2,43.6
1300000,"Tuesday, 19 October 2021",Campbelltown,3,4,4,521,House,12566,30628,220.1,43.19
1695000,"Tuesday, 23 February 2021",Caringbah,3,4,4,1088,House,11658,42380,183.1,20.47
1930000,"Saturday, 25 September 2021",Carlton,3,4,4,626,House,10722,32656,220.1,14.29
2140000,"Wednesday, 22 December 2021",Castle Hill,3,4,4,696,House,39594,40924,220.1,24.76
902000,"Saturday, 19 September 2020",Casula,3,4,4,529,House,15662,30368,172.6,30.52
2700000,"Wednesday, 15 December 2021",Cecil Hills,3,4,4,1146,House,7018,34944,220.1,33.92
582500,"Monday, 2 October 2017",Charmhaven,3,4,4,790,House,2551,28288,172.7,75.6
850000,"Saturday, 13 February 2016",Chittaway Bay,3,4,4,695,House,2028,31668,150.9,63.59
1825000,"Monday, 19 April 2021",Chittaway Point,3,4,4,771,House,941,34320,197.9,64.12
2270000,"Wednesday, 27 January 2021",Church Point,3,4,4,1383,House,997,54132,183.1,24.6
2000000,"Wednesday, 23 November 2016",Church Point,3,4,4,1735,House,997,54132,167.6,24.6
2450000,"Friday, 19 February 2021",Church Point,3,4,4,1314,House,997,54132,183.1,24.6
2500000,"Thursday, 30 April 2020",Clontarf,3,4,4,575,House,1737,59280,165.9,7.69
2337000,"Saturday, 20 August 2016",Collaroy Plateau,3,4,4,414,House,4767,45500,159.3,16.58
3000000,"Friday, 28 August 2020",Connells Point,3,4,4,867,House,2829,44200,167.6,17.09
1485000,"Saturday, 30 October 2021",Constitution Hill,3,4,4,558,House,3966,31096,220.1,23.17
710000,"Friday, 18 December 2020",Cranebrook,3,4,4,629,House,15759,40716,183.1,49.66
1930000,"Saturday, 13 February 2016",Croydon,3,4,4,506,House,10612,34996,150.9,8.77
4430000,"Saturday, 29 August 2020",Dolans Bay,3,4,4,1644,House,598,46800,167.6,23.32
1890000,"Sunday, 4 December 2016",East Lindfield,3,4,4,1328,House,3711,47788,155.2,11.02
1340000,"Saturday, 15 May 2021",Fairfield West,3,4,4,806,House,11575,22620,197.9,26.47
1153800,"Monday, 26 November 2018",Faulconbridge,3,4,4,3912,House,4025,41184,160.5,63.97
4000000,"Tuesday, 12 October 2021",Forest Lodge,3,4,4,601,House,4583,55276,220.1,3.18
1255000,"Friday, 12 November 2021",Georges Hall,3,4,4,727,House,9038,29640,220.1,20.97
2150000,"Friday, 28 May 2021",Glenbrook,3,4,4,2055,House,5051,43992,197.9,55.19
1300000,"Tuesday, 13 March 2018",Glenbrook,3,4,4,737,House,5051,43992,169.8,55.19
1700000,"Tuesday, 22 June 2021",Grays Point,3,4,4,828,House,3125,47268,210.1,24.3
2390000,"Wednesday, 22 September 2021",Grays Point,3,4,4,645,House,3125,47268,220.1,24.3
1270000,"Wednesday, 12 October 2016",Greenacre,3,4,4,607,House,24373,22672,172.7,14.61
2260000,"Friday, 19 November 2021",Gymea Bay,3,4,4,888,House,6892,44460,220.1,23.38
2610000,"Friday, 15 October 2021",Hornsby,3,4,4,930,House,22168,38792,220.1,21.2
2411000,"Saturday, 27 November 2021",Illawong,3,4,4,688,House,7271,44096,220.1,21.6
1462000,"Saturday, 9 October 2021",Illawong,3,4,4,750,House,7271,44096,220.1,21.6
1690000,"Wednesday, 29 September 2021",Illawong,3,4,4,2005,House,7271,44096,220.1,21.6
870000,"Wednesday, 24 February 2016",Killcare Heights,3,4,4,955,House,745,40716,150.9,40.94
1650000,"Friday, 23 November 2018",Kogarah,3,4,4,698,House,15124,34996,160.5,13.34
970000,"Friday, 2 October 2020",Lake Munmorah,3,4,4,714,House,5248,27092,169.6,81.81
492000,"Thursday, 17 November 2016",Lake Munmorah,3,4,4,525,House,5248,27092,167.6,81.81
1467000,"Wednesday, 22 June 2016",Lewisham,3,4,4,482,House,3164,48204,159.3,6.74
2410000,"Saturday, 15 May 2021",Little Bay,3,4,4,575,House,4477,48360,197.9,13.55
2050000,"Monday, 24 May 2021",Lugarno,3,4,4,949,House,5606,40768,197.9,20
3015000,"Friday, 16 July 2021",Lugarno,3,4,4,1649,House,5606,40768,210.1,20
1165000,"Friday, 24 September 2021",Macquarie Links,3,4,4,600,House,1360,47372,220.1,33.73
2200000,"Saturday, 25 September 2021",Miranda,3,4,4,588,House,15284,38272,220.1,20.95
1130000,"Monday, 20 December 2021",Mount Annan,3,4,4,759,House,11703,43680,220.1,46.81
1625000,"Thursday, 26 August 2021",Mount Kuring-Gai,3,4,4,1272,House,1708,39416,210.1,25.47
1200000,"Tuesday, 27 June 2017",Mount Riverview,3,4,4,1187,House,3034,41704,174.2,55.12
935000,"Monday, 21 November 2016",Niagara Park,3,4,4,2023,House,2743,33384,167.6,55.43
1450000,"Monday, 27 July 2020",Norah Head,3,4,4,910,House,1129,37180,167.6,72.34
3250000,"Monday, 20 September 2021",Pennant Hills,3,4,4,2257,House,7287,43472,220.1,18.83
1751000,"Wednesday, 24 November 2021",Penshurst,3,4,4,759,House,12786,34684,220.1,16.01
1300000,"Friday, 14 February 2020",Phegans Bay,3,4,4,1201,House,432,37700,169.6,42.78
2700000,"Friday, 26 November 2021",Pretty Beach,3,4,4,2002,House,352,34320,220.1,39.61
5611000,"Thursday, 22 October 2020",Rhodes,3,4,4,1088,House,11906,38272,172.6,11.87
1030000,"Tuesday, 24 August 2021",Rooty Hill,3,4,4,560,House,14704,33176,210.1,35.32
4725000,"Saturday, 15 May 2021",Rosebery,3,4,4,708,House,10117,42172,197.9,5.94
4040000,"Saturday, 29 September 2018",Roseville,3,4,4,1226,House,10082,51896,160.5,9.54
1560000,"Monday, 8 November 2021",Saratoga,3,4,4,512,House,3938,36244,210.1,45.17
1040000,"Wednesday, 23 December 2020",Shelly Beach,3,4,4,575,House,1318,33696,183.1,60.56
1090000,"Monday, 31 May 2021",Springfield,3,4,4,594,House,4104,34320,197.9,50.8
1060000,"Monday, 16 August 2021",St Clair,3,4,4,650,House,19897,38896,210.1,39.76
3100000,"Tuesday, 15 November 2016",St Ives,3,4,4,1695,House,17300,48464,167.6,15.99
2840000,"Friday, 25 October 2019",Stanmore,3,4,4,582,House,7938,55484,166.4,5.2
1350000,"Saturday, 29 May 2021",Tascott,3,4,4,954,House,1602,36868,197.9,46.89
1336000,"Thursday, 25 November 2021",Tumbi Umbi,3,4,4,798,House,5108,32344,220.1,57.68
3298000,"Monday, 20 December 2021",Turramurra,3,4,4,1505,House,11919,49920,220.1,16.36
5850000,"Wednesday, 17 February 2021",Vaucluse,3,4,4,930,House,9337,57148,183.1,6.21
1620000,"Thursday, 20 October 2016",Wagstaffe,3,4,4,683,House,222,41964,167.6,39.78
2260000,"Tuesday, 30 November 2021",Wamberal,3,4,4,575,House,6550,41496,220.1,54.41
1550000,"Sunday, 10 December 2017",Wamberal,3,4,4,803,House,6550,41496,174,54.41
1900000,"Friday, 14 February 2020",Warrawee,3,4,4,1097,House,2995,51636,169.6,17.2
1750000,"Friday, 31 January 2020",Warriewood,3,4,4,809,House,7501,45552,169.6,21.15
2360000,"Saturday, 28 August 2021",West Ryde,3,4,4,697,House,13394,38584,210.1,13.34
4350000,"Friday, 14 June 2019",Whale Beach,3,4,4,802,House,253,63128,159,30.16
3300000,"Tuesday, 13 September 2016",Whale Beach,3,4,4,917,House,253,63128,167.6,30.16
1725000,"Friday, 27 August 2021",Winmalee,3,4,4,3926,House,6202,38740,210.1,59.15
1930000,"Friday, 15 October 2021",Yarrawarrah,3,4,4,624,House,2733,45292,220.1,26.82
3355000,"Saturday, 21 August 2021",Allambie Heights,3,5,4,1088,House,7009,40404,210.1,11.16
2185000,"Saturday, 30 November 2019",Ashbury,3,5,4,730,House,3329,38636,166.4,9.41
1420000,"Saturday, 30 October 2021",Bass Hill,3,5,4,708,House,9069,24388,220.1,20.43
2709000,"Tuesday, 23 November 2021",Baulkham Hills,3,5,4,988,House,37050,41288,220.1,24.81
1570000,"Thursday, 14 May 2020",Baulkham Hills,3,5,4,743,House,37050,41288,165.9,24.81
1880000,"Thursday, 10 October 2019",Bayview,3,5,4,708,House,3620,40300,166.4,23.83
2750000,"Wednesday, 16 June 2021",Bayview,3,5,4,699,House,3620,40300,210.1,23.83
1975000,"Saturday, 22 September 2018",Belfield,3,5,4,710,House,6322,28496,160.5,12.24
1365000,"Wednesday, 10 November 2021",Berkeley Vale,3,5,4,734,House,8355,33852,220.1,61.6
1095000,"Monday, 22 November 2021",Berkeley Vale,3,5,4,594,House,8355,33852,220.1,61.6
2070000,"Thursday, 14 October 2021",Beverly Hills,3,5,4,489,House,10156,30628,220.1,15.28
2320000,"Saturday, 16 October 2021",Bexley,3,5,4,613,House,19733,31512,220.1,12.84
3900000,"Saturday, 13 March 2021",Breakfast Point,3,5,4,739,House,4188,58188,197.9,9.49
6275000,"Monday, 23 October 2017",Bronte,3,5,4,460,House,6733,65572,174,6.59
6550000,"Thursday, 25 March 2021",Bronte,3,5,4,518,House,6733,65572,197.9,6.59
1250000,"Saturday, 14 July 2018",Budgewoi,3,5,4,582,House,3360,29120,166.6,76.65
2118000,"Tuesday, 27 October 2020",Caringbah South,3,5,4,727,House,12242,42172,172.6,22.43
1520000,"Saturday, 24 October 2020",Cheltenham,3,5,4,845,House,2243,48152,172.6,17.09
1050000,"Friday, 22 July 2016",Chipping Norton,3,5,4,847,House,9001,35880,159.3,24.05
3200000,"Friday, 26 February 2021",Chiswick,3,5,4,544,House,2926,65676,183.1,6.89
2205000,"Wednesday, 30 June 2021",Chittaway Point,3,5,4,1646,House,941,34320,210.1,64.12
4327000,"Friday, 28 February 2020",Church Point,3,5,4,1125,House,997,54132,169.6,24.6
1065000,"Tuesday, 19 October 2021",Claremont Meadows,3,5,4,625,House,4776,41704,220.1,43.49
1850000,"Friday, 8 October 2021",Cobbitty,3,5,4,892,House,2063,43576,210.1,51.16
3662500,"Friday, 18 October 2019",Collaroy,3,5,4,562,House,7870,49660,166.4,16.78
4050000,"Thursday, 28 October 2021",Collaroy Plateau,3,5,4,1125,House,4767,45500,220.1,16.58
2295000,"Friday, 31 March 2017",Concord West,3,5,4,702,House,5914,39104,176.6,11.17
1909000,"Friday, 11 December 2020",Connells Point,3,5,4,700,House,2829,44200,172.6,17.09
1365000,"Tuesday, 15 June 2021",Davistown,3,5,4,1227,House,2488,31668,210.1,44.49
5000000,"Monday, 13 April 2020",Drummoyne,3,5,4,828,House,11950,60840,165.9,5.35
3450000,"Monday, 26 August 2019",Duffys Forest,3,5,4,2053,House,474,46072,159,21.21
1110000,"Thursday, 21 October 2021",Elderslie,3,5,4,623,House,6005,43160,220.1,50.48
1910000,"Tuesday, 26 October 2021",Erina,3,5,4,2250,House,4774,28340,220.1,50.24
765000,"Wednesday, 26 April 2017",Erskine Park,3,5,4,629,House,6436,40612,176.6,38.85
2330000,"Tuesday, 19 October 2021",Frenchs Forest,3,5,4,802,House,13473,44876,220.1,12.68
1200000,"Thursday, 12 November 2020",Gorokan,3,5,4,1385,House,8367,26468,183.1,73.16
1575000,"Friday, 21 May 2021",Grasmere,3,5,4,4002,House,1963,36244,197.9,53.97
1500000,"Friday, 13 November 2020",Grasmere,3,5,4,4200,House,1963,36244,172.6,53.97
2270000,"Tuesday, 9 November 2021",Grays Point,3,5,4,822,House,3125,47268,220.1,24.3
2100000,"Monday, 31 December 2018",Grays Point,3,5,4,1088,House,3125,47268,154.2,24.3
1248000,"Wednesday, 31 March 2021",Greenacre,3,5,4,544,House,24373,22672,197.9,14.61
2140000,"Thursday, 27 February 2020",Greenhills Beach,3,5,4,552,House,792,59592,169.6,19.56
1740000,"Monday, 13 December 2021",Greystanes,3,5,4,556,House,22802,33800,220.1,25.53
1140000,"Saturday, 27 March 2021",Guildford West,3,5,4,557,House,4916,27924,197.9,22.83
2530000,"Saturday, 15 May 2021",Hornsby,3,5,4,1054,House,22168,38792,197.9,21.2
2638000,"Monday, 13 December 2021",Hornsby Heights,3,5,4,1248,House,6305,43576,220.1,25.37
2330000,"Monday, 13 December 2021",Hurstville Grove,3,5,4,505,House,2663,37180,220.1,16.45
3120000,"Wednesday, 28 July 2021",Illawong,3,5,4,2055,House,7271,44096,210.1,21.6
3325000,"Tuesday, 28 September 2021",Kingsford,3,5,4,830,House,15482,24908,220.1,6.95
2000000,"Saturday, 20 October 2018",Kingsgrove,3,5,4,686,House,12446,30576,160.5,13.14
2170000,"Saturday, 19 June 2021",Kingsgrove,3,5,4,519,House,12446,30576,210.1,13.14
2680000,"Sunday, 30 May 2021",Kingsgrove,3,5,4,494,House,12446,30576,197.9,13.14
1040000,"Monday, 16 April 2018",Kingswood,3,5,4,587,House,9301,33228,169.8,46.09
5000000,"Saturday, 17 March 2018",Kogarah Bay,3,5,4,942,House,2022,36504,169.8,15.25
1210000,"Friday, 30 July 2021",Lakemba,3,5,4,449,House,17023,22204,210.1,13.76
2170000,"Saturday, 24 April 2021",Lidcombe,3,5,4,607,House,19627,27248,197.9,14.99
1800000,"Tuesday, 20 September 2016",Lidcombe,3,5,4,524,House,19627,27248,167.6,14.99
1630000,"Tuesday, 23 August 2016",Lidcombe,3,5,4,600,House,19627,27248,159.3,14.99
2250000,"Monday, 16 September 2019",Lilli Pilli,3,5,4,777,House,1390,51636,166.4,24.05
5350000,"Friday, 27 July 2018",Linley Point,3,5,4,1170,House,346,68588,166.6,7.06
1730000,"Friday, 10 December 2021",Loftus,3,5,4,828,House,4135,40456,220.1,25.04
915000,"Saturday, 19 May 2018",Long Jetty,3,5,4,670,House,6390,28288,169.8,61.67
3000000,"Saturday, 17 March 2018",Lugarno,3,5,4,1326,House,5606,40768,169.8,20
3100000,"Tuesday, 24 November 2020",Lugarno,3,5,4,1328,House,5606,40768,172.6,20
2015000,"Tuesday, 18 May 2021",Lugarno,3,5,4,682,House,5606,40768,197.9,20
2800000,"Monday, 22 November 2021",Lugarno,3,5,4,588,House,5606,40768,220.1,20
1630000,"Friday, 16 July 2021",Lugarno,3,5,4,556,House,5606,40768,210.1,20
4820000,"Saturday, 13 November 2021",Maroubra,3,5,4,560,House,30688,40248,220.1,9.52
1215200,"Tuesday, 14 December 2021",Marsden Park,3,5,4,300,House,1008,32500,220.1,40.63
2340000,"Saturday, 29 May 2021",Mascot,3,5,4,440,House,14772,41912,197.9,9.35
1200000,"Thursday, 21 December 2017",Minto,3,5,4,4776,House,12551,29276,171.9,38.06
1085000,"Saturday, 17 March 2018",Minto,3,5,4,450,House,12551,29276,169.8,38.06
3400000,"Wednesday, 17 November 2021",Monterey,3,5,4,673,House,4532,37232,220.1,13.19
5000000,"Saturday, 13 March 2021",Mount Vernon,3,5,4,10000,House,1192,41080,197.9,37.2
2095000,"Friday, 29 October 2021",Newport,3,5,4,569,House,9301,46852,220.1,25.06
1266500,"Wednesday, 30 June 2021",Niagara Park,3,5,4,1271,House,2743,33384,210.1,55.43
855000,"Monday, 30 October 2017",Ourimbah,3,5,4,735,House,3951,37180,174,61.95
1875000,"Thursday, 14 October 2021",Peakhurst Heights,3,5,4,642,House,2336,36816,220.1,18.83
2200000,"Friday, 28 August 2020",Pearl Beach,3,5,4,600,House,536,35568,167.6,36.91
1740000,"Saturday, 20 November 2021",Pemulwuy,3,5,4,371,House,5009,52832,220.1,26.91
1375000,"Saturday, 20 November 2021",Pendle Hill,3,5,4,579,House,7247,30680,220.1,24.52
2150000,"Saturday, 20 May 2017",Picnic Point,3,5,4,710,House,6160,40560,176.6,22.31
2450000,"Thursday, 19 August 2021",Point Frederick,3,5,4,930,House,1927,36868,210.1,48.56
2800000,"Friday, 29 September 2017",Point Frederick,3,5,4,1410,House,1927,36868,174,48.56
1850000,"Friday, 19 March 2021",Port Hacking,3,5,4,748,House,1093,55120,197.9,23.74
4100000,"Friday, 28 February 2020",Pymble,3,5,4,1575,House,11051,53300,169.6,14.82
3850000,"Wednesday, 29 September 2021",Roseville,3,5,4,1100,House,10082,51896,220.1,9.54
2600000,"Tuesday, 16 November 2021",Ryde,3,5,4,645,House,26499,39312,220.1,10.92
3100000,"Saturday, 22 May 2021",Sandringham,3,5,4,607,House,1238,39728,197.9,16.06
1375000,"Monday, 19 October 2020",Shelly Beach,3,5,4,465,House,1318,33696,172.6,60.56
4350000,"Saturday, 27 February 2021",South Coogee,3,5,4,511,House,5502,39260,183.1,8.48
1060000,"Monday, 14 August 2017",South Granville,3,5,4,543,House,5500,20644,174.2,18.43
1250000,"Tuesday, 21 December 2021",South Windsor,3,5,4,822,House,5892,33696,220.1,46.1
1712000,"Saturday, 13 November 2021",Springwood,3,5,4,2000,House,8475,37544,220.1,61.88
850000,"Tuesday, 16 August 2016",St Clair,3,5,4,672,House,19897,38896,159.3,39.76
3750000,"Friday, 17 December 2021",St Ives,3,5,4,923,House,17300,48464,220.1,15.99
3817000,"Saturday, 13 February 2021",St Ives,3,5,4,930,House,17300,48464,183.1,15.99
2125000,"Friday, 15 October 2021",Thornleigh,3,5,4,973,House,8464,43160,220.1,19.84
2530000,"Friday, 27 January 2017",Wahroonga,3,5,4,1300,House,17371,47424,172.7,17.9
2900000,"Saturday, 23 October 2021",Wamberal,3,5,4,670,House,6550,41496,220.1,54.41
1625000,"Tuesday, 24 October 2017",Wamberal,3,5,4,909,House,6550,41496,174,54.41
2150000,"Friday, 29 March 2019",Wareemba,3,5,4,658,House,1546,42172,153.5,7.24
2120000,"Friday, 15 October 2021",Westleigh,3,5,4,734,House,4456,44044,220.1,21.62
1080000,"Friday, 19 November 2021",Woodbine,3,5,4,914,House,2741,33228,220.1,41.15
3300000,"Saturday, 23 October 2021",Woy Woy,3,5,4,908,House,10643,25844,220.1,40.99
4050000,"Thursday, 26 November 2020",Yowie Bay,3,5,4,1453,House,3074,45292,172.6,22.79
2000000,"Friday, 25 November 2016",Arncliffe,2,5,4,396,House,10590,32708,167.6,10.09
1685000,"Wednesday, 30 November 2016",Arncliffe,2,5,4,730,House,10590,32708,167.6,10.09
2000000,"Thursday, 25 March 2021",Avalon Beach,2,3,4,790,House,9905,43628,197.9,28.35
1379000,"Saturday, 12 December 2020",Baulkham Hills,2,5,4,696,House,37050,41288,183.1,24.81
1511000,"Thursday, 22 February 2018",Beacon Hill,2,3,4,883,House,7457,41288,171.9,13.32
550000,"Tuesday, 31 October 2017",Berkeley Vale,2,3,4,550,House,8355,33852,174,61.6
2400000,"Saturday, 29 May 2021",Beverley Park,2,5,4,1188,House,2393,39208,197.9,14.44
1858000,"Thursday, 25 November 2021",Bexley,2,3,4,613,House,19733,31512,220.1,12.84
1300000,"Sunday, 19 December 2021",Bossley Park,2,3,4,760,House,14585,25012,220.1,30.17
1520000,"Saturday, 20 October 2018",Burwood Heights,2,6,4,658,House,989,32292,160.5,10.16
1215000,"Friday, 19 November 2021",Camden South,2,3,4,835,House,4539,39832,220.1,52.86
1750000,"Friday, 28 May 2021",Carlton,2,3,4,556,House,10722,32656,197.9,14.29
1900000,"Thursday, 20 August 2020",Casula,2,7,4,1506,House,15662,30368,167.6,30.52
710000,"Friday, 29 September 2017",Chester Hill,2,3,4,556,House,12814,23504,174,19.74
3575000,"Saturday, 26 November 2016",Chippendale,2,3,4,228,House,8617,28080,167.6,2.52
2290000,"Saturday, 11 December 2021",Chittaway Point,2,3,4,948,House,941,34320,220.1,64.12
1320000,"Wednesday, 26 August 2020",Chittaway Point,2,3,4,974,House,941,34320,167.6,64.12
1675000,"Wednesday, 27 May 2020",Church Point,2,3,4,1355,House,997,54132,165.9,24.6
732000,"Monday, 28 November 2016",Claremont Meadows,2,5,4,560,House,4776,41704,167.6,43.49
2765000,"Friday, 17 July 2020",Clontarf,2,5,4,726,House,1737,59280,167.6,7.69
1435000,"Wednesday, 26 September 2018",Cromer,2,3,4,585,House,7592,40144,160.5,15.89
1903000,"Saturday, 18 September 2021",Cromer,2,3,4,263,House,7592,40144,220.1,15.89
1985000,"Saturday, 14 September 2019",Dolls Point,2,6,4,588,House,1661,45136,166.4,15.45
1736000,"Saturday, 17 October 2020",Earlwood,2,3,4,1112,House,17741,35412,172.6,9.84
2570000,"Saturday, 10 October 2020",Earlwood,2,3,4,695,House,17741,35412,172.6,9.84
2450000,"Saturday, 17 September 2016",Earlwood,2,5,4,651,House,17741,35412,167.6,9.84
2410000,"Saturday, 17 November 2018",Earlwood,2,3,4,836,House,17741,35412,160.5,9.84
1880000,"Thursday, 26 November 2020",East Ryde,2,3,4,607,House,2454,46800,172.6,9.19
1000000,"Sunday, 21 November 2021",Eastern Creek,2,5,4,601,House,827,33852,220.1,34.17
1500000,"Sunday, 10 November 2019",Eastgardens,2,3,4,600,House,860,36088,166.4,8.99
1635000,"Tuesday, 16 November 2021",Engadine,2,5,4,806,House,17375,41756,220.1,27.77
1063000,"Saturday, 31 July 2021",Fairfield West,2,5,4,708,House,11575,22620,210.1,26.47
1935500,"Thursday, 27 May 2021",Frenchs Forest,2,3,4,1201,House,13473,44876,197.9,12.68
1445000,"Saturday, 19 June 2021",Girraween,2,5,4,588,House,5590,35152,210.1,25.65
1235000,"Wednesday, 16 June 2021",Girraween,2,5,4,696,House,5590,35152,210.1,25.65
840000,"Wednesday, 18 April 2018",Glenbrook,2,3,4,904,House,5051,43992,169.8,55.19
1150000,"Saturday, 23 October 2021",Granville,2,3,4,487,House,15332,26208,220.1,19.01
2400000,"Thursday, 11 November 2021",Grays Point,2,6,4,1062,House,3125,47268,220.1,24.3
1300000,"Wednesday, 20 October 2021",Green Valley,2,5,4,568,House,12516,26312,220.1,31.75
1205000,"Saturday, 27 November 2021",Greenacre,2,3,4,520,House,24373,22672,220.1,14.61
2000000,"Saturday, 27 March 2021",Guildford,2,8,4,1410,House,22331,23140,197.9,20.47
1075000,"Thursday, 25 November 2021",Heckenberg,2,5,4,601,House,3094,22152,220.1,29.8
2322500,"Saturday, 22 February 2020",Homebush,2,5,4,669,House,7007,37908,169.6,12.1
3300000,"Monday, 21 December 2020",Huntleys Point,2,3,4,923,House,144,56940,183.1,6.7
2050000,"Thursday, 31 August 2017",Illawong,2,5,4,1038,House,7271,44096,174.2,21.6
1570000,"Friday, 21 December 2018",Kellyville,2,5,4,913,House,27971,46228,154.2,30.08
1900000,"Monday, 13 December 2021",Kellyville,2,5,4,630,House,27971,46228,220.1,30.08
3500000,"Saturday, 30 October 2021",Killara,2,3,4,1011,House,10574,49452,220.1,11.7
1550000,"Saturday, 13 November 2021",Kincumber,2,5,4,1020,House,7093,29432,220.1,47.05
1780000,"Saturday, 25 September 2021",Kincumber,2,5,4,650,House,7093,29432,220.1,47.05
1152000,"Monday, 13 January 2020",Kings Langley,2,5,4,691,House,9353,42900,169.6,28.37
2390000,"Saturday, 27 November 2021",Kingsgrove,2,3,4,835,House,12446,30576,220.1,13.14
2185000,"Monday, 26 April 2021",Kirkham,2,5,4,4000,House,699,48256,197.9,49.9
1821000,"Friday, 17 December 2021",Kirrawee,2,3,4,651,House,9278,39052,220.1,22.57
2000000,"Thursday, 28 February 2019",Kogarah,2,5,4,1152,House,15124,34996,154.2,13.34
2233000,"Friday, 19 November 2021",Kurnell,2,6,4,1486,House,2267,39364,220.1,17.42
2000000,"Wednesday, 18 May 2016",Kyle Bay,2,6,4,778,House,1035,47528,155.2,17.07
2100000,"Thursday, 19 August 2021",Liverpool,2,6,4,1474,House,27084,24232,210.1,27.85
1260000,"Friday, 24 April 2020",Londonderry,2,3,4,5000,House,3906,36088,165.9,49.34
810000,"Sunday, 8 October 2017",Macquarie Fields,2,3,4,911,House,13714,26936,174.2,32.57
675000,"Wednesday, 27 February 2019",Marayong,2,3,4,702,House,7706,30992,154.2,32.22
1650000,"Sunday, 6 December 2020",Mascot,2,5,4,678,House,14772,41912,167.6,9.35
1170000,"Thursday, 30 September 2021",Milperra,2,3,4,550,House,3952,36244,220.1,22.57
1400000,"Wednesday, 27 October 2021",Minto,2,5,4,3541,House,12551,29276,220.1,38.06
1690000,"Sunday, 16 July 2017",Miranda,2,5,4,650,House,15284,38272,174.2,20.95
2025000,"Saturday, 29 February 2020",Mortdale,2,5,4,670,House,10419,39624,169.6,17.19
1100000,"Saturday, 29 May 2021",Mount Pritchard,2,6,4,1012,House,9955,24128,197.9,28.89
1870000,"Friday, 31 March 2017",Newport,2,5,4,631,House,9301,46852,176.6,25.06
2357000,"Saturday, 27 November 2021",North Narrabeen,2,3,4,846,House,5852,43836,220.1,19.68
1875000,"Saturday, 21 November 2020",North Strathfield,2,3,4,563,House,4767,42952,172.6,11.24
1342000,"Wednesday, 13 October 2021",Oakhurst,2,6,4,518,House,6955,36764,220.1,37.19
880000,"Wednesday, 15 May 2019",Padstow,2,3,4,546,House,13306,32292,153.5,19.07
4700000,"Wednesday, 23 December 2020",Palm Beach,2,3,4,820,House,1593,54704,183.1,31.42
915000,"Sunday, 11 October 2020",Panania,2,3,4,520,House,12419,34216,172.6,22.21
1600000,"Friday, 12 November 2021",Panania,2,5,4,600,House,12419,34216,220.1,22.21
1200000,"Monday, 20 September 2021",Parklea,2,3,4,394,House,3465,43004,220.1,31.23
2130000,"Friday, 23 April 2021",Peakhurst,2,5,4,733,House,10539,31876,197.9,17.67
7700000,"Saturday, 16 October 2021",Pearl Beach,2,3,4,879,House,536,35568,220.1,36.91
1100000,"Thursday, 18 July 2019",Pennant Hills,2,3,4,1395,House,7287,43472,159,18.83
1805000,"Friday, 8 October 2021",Petersham,2,2,4,309,House,8116,52884,210.1,5.99
1710000,"Friday, 23 March 2018",Phillip Bay,2,5,4,440,House,704,37284,169.8,12.83
2510000,"Saturday, 30 October 2021",Picnic Point,2,3,4,1056,House,6160,40560,220.1,22.31
845000,"Wednesday, 13 April 2016",Picnic Point,2,5,4,664,House,6160,40560,155.2,22.31
1225000,"Friday, 15 April 2016",Pretty Beach,2,3,4,2137,House,352,34320,155.2,39.61
1039000,"Saturday, 26 June 2021",Prospect,2,3,4,610,House,4716,37544,210.1,29.21
1085000,"Wednesday, 27 October 2021",Raby,2,3,4,1290,House,5944,39104,220.1,40.23
1500000,"Monday, 29 November 2021",Revesby,2,3,4,803,House,14176,31616,220.1,20.44
1330000,"Monday, 22 November 2021",Revesby,2,3,4,631,House,14176,31616,220.1,20.44
1060000,"Friday, 30 July 2021",Rooty Hill,2,5,4,730,House,14704,33176,210.1,35.32
801000,"Monday, 19 June 2017",Roselands,2,3,4,475,House,11579,28288,174.2,14.57
1492500,"Saturday, 20 November 2021",Roselands,2,5,4,594,House,11579,28288,220.1,14.57
940000,"Tuesday, 27 August 2019",Rydalmere,2,3,4,569,House,6642,33540,159,16.91
1600000,"Sunday, 25 September 2016",Sans Souci,2,3,4,569,House,10304,37336,167.6,15.92
2340000,"Friday, 22 January 2021",Sefton,2,7,4,1450,House,5808,24700,183.1,18.62
1250000,"Saturday, 9 October 2021",Smithfield,2,5,4,759,House,11972,23764,220.1,25.19
670000,"Tuesday, 24 April 2018",Springfield,2,5,4,768,House,4104,34320,169.8,50.8
